2,3/31/2017,9:11:17,172.1
0,3/31/2017,9:12:14,22.5, 82.7,1105
5,3/31/2017,9:12:14,
6,3/31/2017,9:12:19,
0,3/31/2017,9:13:14,22.5, 82.9,1237
0,3/31/2017,9:14:14,22.5, 83.2,1126
5,3/31/2017,9:14:14,
6,3/31/2017,9:14:19,
0,3/31/2017,9:15:14,22.5, 83.4,1240
0,3/31/2017,9:16:14,22.6, 83.4,1123
5,3/31/2017,9:16:14,
6,3/31/2017,9:16:19,
0,3/31/2017,9:17:14,22.6, 83.3,1251
0,3/31/2017,9:18:14,22.6, 83.3,1118
5,3/31/2017,9:18:14,
6,3/31/2017,9:18:19,
0,3/31/2017,9:19:14,22.6, 83.2,1268
0,3/31/2017,9:20:14,22.6, 83.4,1142
5,3/31/2017,9:20:14,
6,3/31/2017,9:20:19,
0,3/31/2017,9:21:15,22.5, 83.7,1265
0,3/31/2017,9:22:15,22.5, 83.6,1131
5,3/31/2017,9:22:15,
6,3/31/2017,9:22:20,
0,3/31/2017,9:23:15,22.6, 83.9,1266
0,3/31/2017,9:24:15,22.6, 83.9,1146
5,3/31/2017,9:24:15,
6,3/31/2017,9:24:20,
0,3/31/2017,9:25:15,22.6, 84.0,1254
0,3/31/2017,9:26:15,22.6, 84.0,1150
5,3/31/2017,9:26:15,
6,3/31/2017,9:26:20,
0,3/31/2017,9:27:15,22.6, 84.0,1262
0,3/31/2017,9:28:15,22.6, 84.0,1137
5,3/31/2017,9:28:15,
6,3/31/2017,9:28:20,
0,3/31/2017,9:29:15,22.6, 84.2,1270
0,3/31/2017,9:30:15,22.5, 84.4,1149
5,3/31/2017,9:30:15,
6,3/31/2017,9:30:20,
0,3/31/2017,9:31:15,22.5, 84.5,1277
0,3/31/2017,9:32:15,22.5, 84.5,1137
5,3/31/2017,9:32:15,
6,3/31/2017,9:32:20,
0,3/31/2017,9:33:15,22.6, 84.7,1264
0,3/31/2017,9:34:15,22.5, 84.8,1140
5,3/31/2017,9:34:15,
6,3/31/2017,9:34:20,
0,3/31/2017,9:35:15,22.5, 85.1,1277
0,3/31/2017,9:36:15,22.5, 85.2,1145
5,3/31/2017,9:36:15,
6,3/31/2017,9:36:20,
0,3/31/2017,9:37:15,22.5, 85.3,1259
0,3/31/2017,9:38:15,22.5, 85.4,1140
5,3/31/2017,9:38:15,
6,3/31/2017,9:38:20,
0,3/31/2017,9:39:15,22.5, 85.5,1248
0,3/31/2017,9:40:15,22.5, 85.4,1140
5,3/31/2017,9:40:15,
1,3/31/2017,9:40:17,
6,3/31/2017,9:40:20,
0,3/31/2017,9:41:16,22.5, 85.6,1278
2,3/31/2017,9:41:17,162.1
0,3/31/2017,9:42:16,22.5, 85.7,1128
5,3/31/2017,9:42:16,
6,3/31/2017,9:42:21,
0,3/31/2017,9:43:16,22.5, 85.8,1269
0,3/31/2017,9:44:16,22.5, 85.8,1134
5,3/31/2017,9:44:16,
6,3/31/2017,9:44:21,
0,3/31/2017,9:45:16,22.5, 85.9,1248
0,3/31/2017,9:46:16,22.6, 85.7,1096
5,3/31/2017,9:46:16,
6,3/31/2017,9:46:21,
0,3/31/2017,9:47:16,22.6, 85.6,1244
0,3/31/2017,9:48:16,22.6, 85.6,1109
5,3/31/2017,9:48:16,
6,3/31/2017,9:48:21,
0,3/31/2017,9:49:16,22.6, 85.8,1229
0,3/31/2017,9:50:16,22.6, 85.8,1078
5,3/31/2017,9:50:16,
6,3/31/2017,9:50:21,
0,3/31/2017,9:51:16,22.6, 85.7,1214
0,3/31/2017,9:52:16,22.6, 85.6,1072
5,3/31/2017,9:52:16,
6,3/31/2017,9:52:21,
0,3/31/2017,9:53:16,22.6, 85.7,1210
0,3/31/2017,9:54:16,22.6, 85.7,1073
5,3/31/2017,9:54:16,
6,3/31/2017,9:54:21,
0,3/31/2017,9:55:16,22.6, 85.7,1199
5,3/31/2017,9:55:16,
6,3/31/2017,9:55:21,
0,3/31/2017,9:56:16,22.6, 85.7,1297
0,3/31/2017,9:57:16,22.6, 85.7,1139
5,3/31/2017,9:57:16,
6,3/31/2017,9:57:21,
0,3/31/2017,9:58:16,22.6, 85.7,1254
0,3/31/2017,9:59:16,22.6, 85.6,1115
5,3/31/2017,9:59:16,
6,3/31/2017,9:59:21,
0,3/31/2017,10:0:16,22.6, 85.8,1234
0,3/31/2017,10:1:16,22.6, 85.8,1090
5,3/31/2017,10:1:16,
6,3/31/2017,10:1:21,
0,3/31/2017,10:2:16,22.6, 85.6,1216
0,3/31/2017,10:3:16,22.6, 85.4,1080
5,3/31/2017,10:3:16,
6,3/31/2017,10:3:21,
0,3/31/2017,10:4:16,22.6, 85.3,1188
5,3/31/2017,10:4:16,
6,3/31/2017,10:4:21,
0,3/31/2017,10:5:16,22.6, 85.1,1272
0,3/31/2017,10:6:17,22.6, 84.9,1091
5,3/31/2017,10:6:17,
6,3/31/2017,10:6:22,
0,3/31/2017,10:7:17,22.6, 85.1,1223
0,3/31/2017,10:8:17,22.7, 85.0,1086
5,3/31/2017,10:8:17,
6,3/31/2017,10:8:22,
0,3/31/2017,10:9:17,22.7, 85.2,1222
0,3/31/2017,10:10:17,22.7, 85.0,1074
5,3/31/2017,10:10:17,
1,3/31/2017,10:10:17,
6,3/31/2017,10:10:22,
0,3/31/2017,10:11:17,22.7, 85.1,1202
2,3/31/2017,10:11:17,169.2
0,3/31/2017,10:12:17,22.7, 85.1,1065
5,3/31/2017,10:12:17,
6,3/31/2017,10:12:22,
0,3/31/2017,10:13:17,22.7, 85.0,1185
5,3/31/2017,10:13:17,
6,3/31/2017,10:13:22,
0,3/31/2017,10:14:17,22.7, 85.1,1274
0,3/31/2017,10:15:17,22.7, 85.1,1127
5,3/31/2017,10:15:17,
6,3/31/2017,10:15:22,
0,3/31/2017,10:16:17,22.7, 85.1,1238
0,3/31/2017,10:17:17,22.7, 85.2,1079
5,3/31/2017,10:17:17,
6,3/31/2017,10:17:22,
0,3/31/2017,10:18:17,22.7, 85.1,1211
0,3/31/2017,10:19:17,22.6, 85.1,968
5,3/31/2017,10:19:17,
6,3/31/2017,10:19:22,
0,3/31/2017,10:20:17,22.6, 81.5,1099
5,3/31/2017,10:20:17,
6,3/31/2017,10:20:22,
0,3/31/2017,10:21:17,22.6, 82.1,1176
